x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,target
51.0,6.92,15.304655170437933,1,4,,35.34,20.77,19.16,63.9,12.5,1
53.33,3.51,20.93217359458747,1,1,,25.72,,16.78,56.5,10.34,0
46.3,8.25,17.537244311754776,2,9,,,17.96,20.74,51.7,11.0,0
32.74,8.46,13.429785526178861,0,4,71.27,37.96,18.13,17.98,,11.71,1
54.23,6.35,20.681732801017347,1,4,,16.81,,,50.8,7.18,0
57.05,2.67,16.53509675395221,0,4,,36.69,18.38,24.98,,7.89,0
39.45,4.08,20.68345408929695,2,9,55.3,39.56,24.0,16.62,62.1,8.93,1
39.1,3.63,7.572916227639757,0,7,51.93,35.53,25.91,22.1,,9.15,0
27.59,1.82,13.156425309343344,2,7,73.14,22.33,22.1,13.94,65.2,10.06,1
47.45,0.66,10.810922383247425,0,6,,29.09,19.16,14.05,,10.99,0
34.94,6.22,24.16483924177976,1,10,62.71,42.27,20.36,17.62,50.5,11.88,1
54.81,4.51,7.127169280395778,2,1,,17.07,18.76,,58.8,10.02,0
24.66,0.67,,1,5,60.87,29.03,19.09,14.87,67.0,10.98,1
42.51,6.3,18.016572350219487,0,4,66.16,,18.4,21.6,54.8,8.42,0
46.72,5.99,7.459238160279897,0,5,,41.2,26.61,17.37,59.2,6.65,0
39.18,5.24,21.218748961273622,0,8,63.44,27.73,19.92,22.88,62.3,9.65,0
36.43,1.1,12.372672102169881,0,8,59.22,,18.87,17.58,66.7,9.25,0
43.74,4.66,9.982067037485256,0,5,72.34,33.29,24.62,19.08,51.5,14.87,0
38.31,5.05,14.271697533892077,1,7,69.3,36.03,26.26,20.0,53.1,9.41,0
39.6,1.19,,1,6,71.28,31.86,18.75,13.65,50.5,7.35,1
41.72,2.51,13.352108687490514,1,5,61.04,32.04,21.92,15.56,55.4,12.73,0
38.1,9.97,13.872344568009872,0,4,46.54,41.52,22.64,22.48,59.5,8.48,0
40.4,9.75,31.14065567220326,0,7,60.29,20.58,23.86,19.09,52.0,13.25,0
47.51,8.94,11.379917760191603,1,7,,,29.97,20.24,56.6,9.56,0
39.26,4.9,26.25147375404825,1,4,48.81,29.11,27.7,18.89,61.0,10.23,0
43.16,7.32,10.835216690556466,1,10,59.2,31.7,23.85,20.75,,13.94,0
36.71,1.06,20.656416052621438,1,8,36.16,35.22,5.66,21.23,64.9,12.25,1
48.39,4.27,33.01351838058768,2,6,,24.13,18.23,16.66,60.8,23.13,0
32.99,6.97,7.999370500170823,1,3,71.67,,29.36,16.16,63.4,8.19,1
48.7,3.09,18.84764048393447,2,5,,43.12,28.5,20.45,66.6,6.01,0
20.81,8.43,9.83142903147172,0,8,54.51,38.74,20.17,23.03,52.5,12.7,1
35.62,7.95,9.305401820794875,0,3,71.16,,25.69,20.65,,14.28,0
30.87,2.82,17.82816143077996,2,8,61.6,35.67,,19.27,57.2,9.18,1
49.1,0.44,,0,5,,35.34,18.52,14.91,62.4,8.77,0
43.88,6.26,11.681857213672178,0,9,73.76,,7.5,20.25,,16.4,0
32.81,2.34,18.715065774632656,1,5,68.86,30.53,27.65,,54.4,5.92,1
37.98,7.5,13.602664729022942,2,6,62.94,36.3,17.92,22.15,63.9,9.8,1
51.36,,,2,4,,36.07,18.38,15.31,56.9,10.82,0
41.53,8.67,11.109753678822345,0,6,50.99,,19.84,20.09,66.7,11.83,0
45.86,0.75,13.669243906038751,1,4,65.52,,11.47,20.0,57.4,12.8,0
31.35,4.44,41.21960102331378,1,3,56.02,29.62,21.93,,63.8,9.19,1
31.36,8.57,18.84911090908283,0,10,66.64,,14.15,17.15,64.3,14.59,1
45.89,8.23,8.631907137036885,1,6,66.84,36.23,21.33,19.46,60.6,9.71,0
58.02,8.34,8.894777481229607,2,5,,39.43,29.61,16.4,66.8,9.6,0
38.09,0.78,12.467096420558457,1,2,72.85,24.76,,,,7.82,1
45.99,4.79,11.212043198927594,0,12,55.87,33.88,25.52,17.54,60.8,6.67,0
35.23,5.96,32.23616855154975,1,5,50.08,38.86,19.62,21.29,57.9,17.45,1
50.6,5.4,18.580926631834078,2,5,,30.59,23.03,20.0,55.3,8.37,0
38.65,0.11,18.33474379869972,1,1,80.75,28.31,25.63,17.76,55.1,8.14,0
38.78,7.7,9.220952962522066,1,5,69.62,36.1,20.7,14.43,56.6,16.24,0
28.57,7.42,15.394551496469434,0,4,34.93,,21.04,23.34,,10.82,1
38.9,4.94,12.549553196479458,1,7,64.6,42.9,19.21,16.58,55.3,8.28,1
43.11,,,2,3,65.63,36.8,,17.15,51.9,11.25,0
51.44,1.72,21.69216634022307,0,4,,32.18,26.6,20.73,54.6,10.15,0
33.57,0.1,12.37923468182759,1,4,60.53,22.45,,19.33,66.2,6.21,1
48.65,5.5,10.254796947017141,1,6,,31.32,18.5,21.52,50.2,7.67,0
39.38,7.03,8.97168389557973,0,5,41.02,38.28,21.18,,61.7,7.1,0
39.75,6.71,33.696430105727075,1,7,59.37,36.76,12.49,19.6,66.8,11.33,1
35.13,5.28,51.842932221355326,1,6,60.91,17.13,34.3,19.52,60.9,9.55,1
29.84,4.2,14.222277875570086,1,6,65.52,23.1,23.26,21.07,63.1,9.85,1
33.24,7.04,9.530274860758508,0,4,67.73,28.06,26.81,15.48,,8.93,1
53.11,5.51,12.787684971982422,2,3,,29.56,21.98,18.3,50.9,9.45,0
33.38,5.88,13.645050842546944,0,7,64.68,36.33,22.0,22.28,61.2,7.62,1
38.65,0.95,11.881809262571037,1,7,58.83,,,21.22,56.4,11.61,1
49.43,9.78,17.208168718051457,2,6,,34.01,32.51,17.99,62.2,12.16,0
26.88,,,0,3,67.43,21.95,22.4,21.78,51.7,13.1,1
44.77,6.59,22.239480818817444,0,5,52.41,29.1,22.01,19.4,58.3,10.52,0
38.07,7.13,20.566198292273867,2,5,74.47,24.21,32.84,21.88,50.8,10.76,0
42.94,,,1,4,53.08,,24.41,20.49,,7.74,0
47.69,7.11,25.089581543726197,1,7,,,21.81,22.47,63.0,18.25,0
40.56,9.6,22.69925478481533,0,1,70.61,25.21,31.39,22.38,61.8,9.31,0
40.25,,16.385197358478983,1,5,67.62,38.97,23.56,17.65,53.8,13.46,1
46.71,7.95,7.733389256976999,2,5,,24.94,27.21,22.2,59.8,7.17,0
46.09,2.16,,2,2,,38.04,16.89,21.81,55.0,9.18,0
36.59,6.07,22.557420679250605,1,5,59.79,,30.83,15.14,,8.52,1
40.31,2.16,14.67448027186536,0,5,63.14,,19.58,20.8,65.9,13.78,0
32.22,6.4,12.133365377328072,1,3,67.76,33.87,23.93,23.2,65.2,8.58,1
50.67,,,0,6,,30.02,12.56,19.77,52.2,10.97,0
33.15,,24.018553581767645,0,5,61.31,40.9,14.94,14.67,52.3,12.34,1
42.93,2.17,22.08928723536786,2,7,63.42,27.55,17.71,20.9,54.0,19.62,0
53.85,9.03,12.805716678520731,1,4,,35.14,20.77,18.49,65.0,12.71,0
47.28,2.69,39.06999804515551,1,5,,21.54,21.56,18.24,,10.78,0
39.61,2.98,9.938229796049246,2,4,68.03,29.17,20.49,26.92,63.1,11.33,0
36.56,,,0,3,48.32,25.66,22.69,16.86,,13.74,0
37.28,9.47,10.536386423711967,2,6,72.33,32.73,20.33,18.58,65.3,14.13,1
48.11,,,0,5,,36.17,27.66,16.59,59.1,15.42,0
44.08,1.24,,0,8,55.51,31.3,27.64,18.31,65.4,10.84,0
41.68,7.83,39.64620237368217,0,6,67.04,27.64,17.9,15.2,50.7,10.29,0
59.97,4.16,28.756949001532924,1,7,,32.86,12.78,18.14,,8.31,0
35.9,4.23,6.704503369468108,2,5,68.13,37.16,24.33,18.64,64.1,8.45,1
38.32,2.81,25.11295412456458,1,5,62.78,,17.7,17.22,59.4,13.01,0
39.13,2.88,,2,6,56.8,29.69,15.7,15.97,,11.78,0
43.28,2.02,26.187583132436913,0,4,67.82,,28.89,15.02,54.5,9.91,0
43.93,3.28,19.859169032770026,0,9,74.86,,19.94,19.36,51.6,12.35,0
39.86,0.56,19.979928062699088,1,8,69.9,,,23.37,58.5,19.74,0
46.93,3.99,10.340026227899598,2,6,,35.18,,19.83,54.4,8.83,0
45.55,5.08,,0,6,42.73,21.77,21.77,14.72,,10.64,0
39.65,9.95,18.288275986683004,1,4,69.47,38.64,32.55,17.59,52.4,9.81,0
24.58,1.92,11.865855231035471,2,8,56.13,33.34,19.16,15.95,63.1,8.18,1
47.27,6.92,11.31532533861349,1,11,,26.56,24.18,26.59,55.3,7.36,0
35.05,2.64,27.313531183481885,1,5,57.26,32.49,25.92,17.42,66.7,20.75,1
37.1,3.12,10.817292102241854,1,6,60.49,34.46,19.23,20.84,50.8,13.23,0
40.64,9.33,29.788155487709894,0,7,65.88,22.79,22.47,15.24,61.3,9.01,0
32.96,5.55,10.149453271676418,2,6,69.05,,29.63,19.72,56.9,11.0,1
35.93,8.43,15.284181218618745,1,3,62.34,27.75,10.69,24.91,54.4,9.75,0
42.0,9.66,15.704996826709797,1,3,67.47,31.61,22.37,15.97,,10.54,0
39.07,5.52,11.734046652202878,1,4,67.5,22.52,16.13,15.58,62.6,9.31,0
43.67,8.51,9.89252656711324,2,4,78.42,22.44,19.59,16.25,66.7,7.46,0
35.42,9.26,10.08946085556266,1,5,69.44,,17.59,22.32,50.4,14.99,0
39.77,4.22,11.722112660535,1,6,69.19,23.49,23.41,16.39,57.1,12.76,0
33.96,1.11,12.235537521054974,2,6,37.17,38.75,15.29,16.45,58.7,17.01,1
39.38,4.82,9.617292122612934,1,1,59.77,37.83,4.84,22.1,62.7,19.66,0
43.38,,9.846545842700362,1,3,56.28,,29.32,16.86,,10.27,0
39.65,8.63,8.334852773694909,1,8,63.85,37.7,,18.91,55.4,14.83,0
31.34,,,0,12,66.58,29.79,32.93,19.06,66.1,8.21,1
40.04,0.46,8.243850682464991,1,11,69.23,32.24,28.92,21.1,51.1,9.48,0
42.41,4.65,18.289066052854096,1,4,67.46,,23.55,17.39,52.8,7.61,0
49.3,2.15,13.700021099529339,0,8,,29.94,,,62.7,8.85,0
41.1,4.8,,2,6,70.93,24.49,18.67,18.55,52.3,6.91,0
38.51,0.79,15.558036673875623,1,6,43.6,30.47,29.92,19.37,62.0,11.69,0
33.2,3.24,14.678276139745375,2,3,60.13,39.21,27.64,14.83,61.3,9.09,1
55.33,1.1,13.401927966927914,0,1,,28.96,31.68,19.4,53.4,8.99,0
34.76,4.1,39.75449718156065,1,1,70.41,37.14,6.94,13.16,51.6,12.87,1
33.51,0.55,33.66610297670568,2,2,60.91,33.48,29.65,19.84,52.3,9.16,1
40.35,6.77,9.152771973528754,1,3,65.7,27.86,15.7,22.11,51.2,16.04,0
28.65,9.18,29.39410171861988,1,2,73.64,29.91,24.03,16.27,62.6,12.05,1
48.93,8.85,23.328619333413222,2,5,,,16.49,18.47,50.1,7.77,0
42.7,5.0,31.5847034022058,1,5,65.64,32.18,28.6,,66.5,7.54,1
44.85,1.05,13.74812065625905,0,4,73.79,24.17,26.38,18.59,51.5,7.37,0
34.58,8.15,35.21517890338514,1,3,36.24,37.95,14.84,22.85,53.9,12.73,1
37.88,,12.32270557862355,0,6,70.75,27.29,26.27,15.77,50.5,8.53,0
47.45,1.9,15.500560106930699,1,0,,28.73,25.51,22.38,66.1,11.73,0
47.79,,,1,4,,30.66,27.83,16.75,51.9,10.65,0
61.32,7.96,7.725074655503583,0,7,,34.13,26.26,19.36,,9.35,0
49.18,3.13,15.016279796104417,1,6,,42.9,20.5,21.5,64.2,8.74,0
28.25,7.27,9.588118680981527,0,2,71.8,20.53,19.9,19.07,51.1,12.32,0
42.13,,,1,6,63.26,14.32,28.51,17.11,61.9,7.03,0
38.98,7.72,9.974233648770136,2,5,70.61,34.48,26.71,21.03,62.4,8.4,0
49.19,5.78,13.987238356356873,2,2,,33.93,25.61,14.76,60.0,14.59,0
40.92,,,2,6,66.69,31.96,16.72,14.95,,9.8,0
44.98,2.6,12.392393937145828,0,7,68.54,18.43,26.77,19.78,50.1,12.6,0
39.33,7.64,19.709112275077004,0,3,56.9,40.69,24.98,18.41,,14.55,1
45.84,2.89,21.380931364424484,0,7,54.33,25.17,27.13,21.17,53.7,10.0,0
51.82,,,0,7,,28.45,14.31,19.82,56.2,7.45,0
37.3,8.78,20.661478776453976,0,6,78.11,23.74,13.44,24.48,,6.36,1
27.33,6.84,24.037767549708526,1,4,60.91,40.73,30.09,20.09,56.5,9.74,1
34.36,8.28,30.918665195724124,1,7,59.62,36.73,32.99,13.94,57.0,9.97,1
52.54,6.1,,1,14,,31.21,20.09,21.78,53.3,19.78,0
43.16,,,2,5,54.5,24.25,20.8,19.88,,16.94,1
39.54,9.34,13.043447936541796,2,5,72.02,22.96,27.62,22.91,55.8,16.63,0
34.87,2.22,20.85651825907578,1,5,69.56,,18.08,21.94,,7.74,1
48.97,8.28,27.559168469582893,0,4,,36.85,30.92,16.24,64.0,14.91,0
43.64,,,1,5,70.48,13.2,23.13,18.85,62.4,9.71,0
40.83,8.66,22.426174778371184,1,5,61.84,24.83,22.87,18.86,56.1,7.82,0
37.84,9.81,15.092581946493208,1,5,60.17,30.51,20.39,15.8,61.7,5.36,0
40.54,2.82,15.827541296216605,1,6,65.43,39.45,19.26,20.32,57.7,12.67,1
39.39,9.02,9.857061898026728,1,13,53.81,41.22,33.85,18.69,,12.34,1
45.64,1.98,20.561623387079415,0,6,62.44,36.16,14.85,15.98,62.8,9.31,0
50.55,3.94,,1,4,,49.49,24.21,17.75,51.7,5.84,0
27.92,9.69,10.001854177731765,1,3,67.51,25.77,23.34,18.25,51.7,10.96,1
31.47,1.71,13.530405583635748,2,6,69.51,23.25,16.61,15.74,53.0,18.09,1
40.95,3.07,10.892344511014489,1,7,63.59,36.94,11.42,18.32,64.1,9.09,0
42.19,,,1,6,43.99,39.08,28.58,18.61,64.7,8.22,1
30.77,3.82,15.922564958611039,1,0,70.63,26.49,36.95,18.88,60.0,12.37,1
37.28,5.25,,2,1,54.01,25.13,34.35,20.06,57.9,9.04,0
38.81,2.62,13.927958829565075,2,6,54.47,25.46,20.61,21.05,62.7,8.24,0
38.52,,8.73542151031998,0,3,66.82,,25.46,22.22,58.9,10.01,0
38.37,5.19,20.579057942704424,1,5,66.84,28.96,20.87,18.43,59.5,10.45,0
41.02,9.67,,1,6,46.83,26.12,49.91,20.87,52.3,9.55,0
47.81,4.37,,1,6,,30.09,64.59,19.25,50.3,14.98,0
46.8,9.88,19.057914322366827,0,5,,25.09,46.89,22.5,64.9,7.88,0
45.77,4.21,12.823312133791267,1,6,68.81,27.16,64.11,23.52,63.1,8.2,0
43.55,1.12,57.338664068637286,1,3,61.19,25.78,52.85,19.09,65.4,16.54,1
36.61,6.22,10.042452049720922,2,7,45.03,34.64,65.67,15.9,55.3,10.67,0
38.24,5.79,16.300278906916162,1,4,35.08,26.06,55.55,19.12,58.6,8.56,0
46.47,,,1,6,,20.63,53.08,17.45,56.0,8.1,0
42.42,5.78,17.617560690352036,0,2,70.76,53.45,62.69,18.34,53.3,20.32,1
47.22,8.24,10.996038022781976,1,8,,52.59,50.04,19.8,66.5,10.43,1
43.48,5.55,19.54402189620304,0,2,54.17,24.06,59.82,15.2,58.6,5.39,0
42.05,8.42,22.61745513032524,0,5,63.5,,49.62,20.37,54.5,5.89,1
44.72,5.1,9.031756426130542,1,5,66.47,25.66,53.88,20.28,57.5,7.79,0
30.85,5.25,16.599237449328562,0,12,59.38,18.56,52.93,18.79,,10.08,1
40.51,5.18,33.139533876579094,0,3,66.88,21.7,45.81,,,15.37,0
37.51,,,0,2,58.45,19.16,,18.3,57.5,10.25,0
47.54,4.65,50.60559259611642,1,5,,33.56,,18.3,57.1,10.0,0
36.92,1.93,29.725643884064358,2,4,71.12,24.1,54.78,22.71,56.5,8.33,0
43.25,6.76,23.579267775156897,0,5,34.76,44.85,,20.59,54.5,10.65,0
38.6,9.0,36.831325753793834,1,3,75.22,31.13,44.56,22.65,50.3,8.22,0
44.93,1.38,12.053794594370505,0,3,45.43,33.34,49.37,20.35,,8.55,0
46.62,2.49,8.325087373485356,1,4,,39.61,48.44,21.52,57.0,7.5,0
40.12,4.0,17.608378714670923,1,6,69.1,22.91,49.83,19.76,57.6,12.85,0
42.31,1.47,20.23379464830854,0,7,65.94,34.21,48.69,20.24,51.6,5.76,0
42.8,7.65,12.062813427491065,2,4,72.52,19.17,54.15,19.26,50.3,12.91,1
46.98,7.55,11.66891227229977,1,7,,65.74,49.96,21.55,59.5,13.08,1
39.26,4.7,9.882038698755368,1,3,67.7,24.97,48.98,17.76,53.8,16.41,0
41.82,9.29,11.3913495990994,2,1,63.96,,57.22,,63.5,8.91,0
38.55,,,1,6,69.11,,68.03,20.2,57.4,7.2,1
34.8,8.18,13.474798957256976,1,6,67.53,36.39,52.73,23.78,51.9,9.3,1
42.75,6.62,17.653039007132534,0,6,63.51,,40.79,20.35,59.9,8.1,0
44.49,9.58,22.333055524592456,1,5,68.28,22.05,34.21,16.36,,11.02,0
35.83,,,1,6,67.77,23.53,55.1,15.26,52.1,14.81,0
52.52,,,1,8,,57.11,52.25,21.14,52.6,13.21,0
36.25,,,0,6,71.27,44.91,62.73,19.23,57.5,7.67,1
46.71,9.39,19.845926361506958,1,4,,18.16,52.12,14.27,,13.85,0
44.11,7.9,28.030783326853346,0,6,73.4,29.18,,19.02,60.1,13.97,0
29.54,5.05,19.658080607620853,0,3,69.22,,46.39,19.96,64.5,12.95,1
41.29,8.71,17.114246456567802,2,6,63.08,41.24,47.46,21.09,58.4,8.94,0
30.45,1.41,14.024395136906776,1,5,67.09,27.17,52.25,17.75,67.0,5.57,1
40.72,4.05,30.25040636256889,0,6,51.42,58.39,53.31,16.87,50.6,8.33,1
46.19,5.65,10.654651822640277,2,2,,23.47,57.27,18.47,65.7,13.34,0
54.4,8.22,8.306699001149603,0,3,,33.55,51.97,19.52,65.7,11.94,0
46.95,8.27,21.444073004547537,2,2,,44.78,67.96,15.54,55.8,10.74,0
30.77,3.7,14.43051698337283,0,6,59.71,25.06,73.5,19.12,59.6,13.81,1
38.99,,,1,4,36.37,26.01,58.66,20.44,54.7,6.56,0
51.97,,,2,6,,25.93,53.62,15.83,55.6,16.72,0
42.72,2.62,17.248105537067225,0,2,63.07,36.91,53.28,16.97,63.5,8.65,0
53.83,1.39,12.04321989268264,2,3,,36.1,42.24,,56.9,9.99,0
36.37,5.35,12.869622014232512,0,4,33.08,25.93,47.63,18.42,54.7,12.75,0
37.54,6.93,8.365905351261064,1,2,63.71,20.87,54.22,,,9.41,0
31.98,,,2,4,76.01,27.1,53.59,15.22,58.4,12.41,1
38.75,8.04,13.16687132026399,2,3,65.54,18.42,36.5,21.43,60.6,13.55,0
50.25,7.36,8.0811232022442,1,3,,30.31,53.56,19.74,54.0,10.03,0
34.93,4.5,14.840985203211748,0,3,63.27,22.05,57.63,21.38,57.1,9.44,0
47.29,,,2,1,,23.51,48.46,17.36,65.0,8.21,0
44.65,5.39,17.320526516248023,0,4,55.46,20.02,46.39,19.35,,10.28,0
46.96,4.04,22.46243260501602,1,6,,20.93,48.84,21.53,,13.05,0
39.62,0.15,23.58088659626154,1,5,65.82,36.63,71.08,22.71,66.1,12.58,1
41.6,9.13,11.34090752439669,2,7,63.32,27.79,49.64,13.33,56.6,19.35,0
56.41,6.12,12.71915816226462,1,5,,,58.98,20.32,,9.15,0
32.69,8.38,25.9776344199254,0,3,71.25,16.89,48.8,25.43,,12.36,1
46.76,5.03,20.717919093807268,0,3,,59.86,55.78,22.43,,7.66,1
52.09,1.13,18.642645805148042,0,7,,25.39,44.61,17.13,51.7,5.66,0
44.66,2.79,13.345008131164944,0,6,46.77,19.66,52.84,19.96,,9.41,0
53.03,6.64,11.638196620584385,0,6,,,48.06,18.86,61.3,9.08,0
20.64,,,1,4,72.22,18.56,56.37,23.06,,8.72,1
39.28,6.23,11.95271163540235,1,4,71.12,38.98,50.14,17.94,59.1,6.02,1
33.21,9.12,23.281093354000802,2,5,53.98,22.5,63.54,18.83,62.1,11.71,0
38.47,8.87,,1,5,65.07,23.14,53.38,16.83,54.8,5.59,0
40.63,2.64,,2,1,71.85,22.29,56.86,23.56,52.6,6.29,1
44.75,1.81,13.397678725203669,0,5,54.92,27.48,57.81,18.98,,7.58,0
35.37,6.68,18.67560199048943,0,3,64.16,32.77,57.98,21.98,61.4,19.06,1
47.49,7.64,13.616096928887327,0,2,,33.13,57.0,18.32,55.6,7.92,0
30.32,5.55,11.151637399603834,0,3,58.49,34.28,52.9,17.79,52.7,6.39,1
48.09,7.98,9.529073518726403,1,2,,20.68,52.1,14.85,58.1,7.09,0
39.57,9.7,30.612475876970095,2,4,47.26,,56.87,19.35,59.5,10.1,0
28.89,1.7,16.814947062990637,2,2,71.56,29.01,55.85,18.7,,8.28,1
28.85,4.78,12.422266795095053,0,4,68.5,27.29,45.01,17.04,50.8,11.46,1
28.71,1.04,6.597529477175893,1,3,63.29,17.09,55.07,21.44,52.6,10.98,0
34.29,3.31,19.04923939964148,1,5,65.37,32.34,,21.96,65.7,13.54,1
42.07,0.85,,0,6,64.47,34.66,52.96,14.18,59.0,9.99,0
50.49,7.58,10.76085506006853,0,6,,29.03,57.06,22.66,54.4,9.99,0
46.74,5.83,21.853220941481457,1,6,,17.17,52.32,19.81,56.9,11.06,0
31.87,7.09,26.13788565548542,1,4,55.2,28.37,48.41,20.14,65.0,9.81,1
25.08,5.19,49.763317074286476,1,7,72.28,24.89,49.87,17.14,51.0,16.82,1
39.07,0.21,8.463653944797745,1,4,67.29,43.04,61.92,18.75,60.0,6.21,1
31.17,2.08,9.036054604353906,1,4,67.38,,62.33,14.56,55.5,6.43,0
39.92,4.58,7.154323228879139,0,2,70.89,27.76,45.49,19.0,,9.48,0
36.33,1.72,11.221751873945484,1,5,57.45,23.53,59.09,19.05,56.8,11.71,1
59.14,8.26,17.157586668707335,0,6,,33.05,61.33,16.94,52.8,11.25,0
29.04,,,1,6,59.67,46.36,49.91,21.45,58.6,12.43,1
43.31,3.27,17.897754334490592,2,5,64.49,22.5,53.91,23.49,,6.67,0
54.1,5.04,16.76431721490066,0,6,,20.71,,21.28,66.0,9.54,0
38.2,4.5,14.923886950672482,1,5,29.54,25.82,52.61,16.05,53.4,11.49,0
35.58,,,2,3,53.25,25.58,50.06,17.83,,9.84,1
52.83,9.52,18.32334101118665,1,7,,47.84,57.06,18.88,53.3,11.8,0
26.18,6.38,14.644993338536903,2,2,71.43,,48.63,20.81,56.5,9.5,1
29.01,1.25,14.569366050720609,1,4,61.3,22.07,64.51,22.86,52.1,10.76,1
32.41,,,0,6,62.61,39.26,49.12,14.56,54.7,13.8,1
43.82,0.47,24.052640615380838,1,6,70.19,36.04,70.57,24.83,61.5,11.11,0
46.45,,9.679972668072393,0,1,,31.92,50.57,19.54,60.5,6.18,0
40.13,9.87,8.636866251578477,1,7,67.53,20.69,,16.45,57.7,10.36,0
56.35,6.84,28.284116580854352,1,5,,,,19.37,56.9,8.3,0
39.6,,,2,6,68.22,40.27,51.64,18.11,65.7,9.92,1
41.04,1.76,35.69641737291312,2,5,52.94,31.26,54.62,13.51,61.4,9.07,0
38.91,5.69,25.45632216060484,0,6,54.47,28.88,56.62,20.01,65.0,14.77,0
49.73,7.37,23.84284099410337,1,7,,21.7,,19.49,,10.53,0
41.2,0.99,24.880992170182807,1,7,69.27,24.91,64.85,18.38,56.4,9.6,0
38.37,7.99,20.834423096262686,0,1,36.85,50.94,53.32,23.2,58.6,17.73,1
53.02,6.13,10.318322543743292,2,5,,35.61,39.41,19.21,53.0,21.18,0
50.28,0.68,18.59340603203567,1,5,,17.72,59.13,18.66,61.9,10.28,0
48.31,7.98,106.5127524666004,1,5,,21.15,41.0,12.19,,9.29,1
32.33,6.07,9.95424169633269,1,5,68.46,37.05,57.72,19.09,63.5,8.98,1
33.72,,,0,6,66.66,18.18,,20.29,58.6,12.86,0
39.59,2.0,16.504451008472017,0,10,70.37,45.25,,19.86,51.6,6.33,1
39.49,3.19,9.230873148375498,1,4,42.53,23.77,55.59,21.12,54.0,7.96,0
38.31,9.13,18.17336846583887,0,10,60.53,20.99,57.62,19.56,61.0,15.86,0
39.78,,12.16103321559926,2,5,41.11,26.36,42.27,19.59,54.5,14.3,0
45.94,,,0,5,67.48,43.76,54.85,20.36,55.7,9.74,0
34.26,0.23,11.365545388645248,1,7,72.12,22.75,,,66.0,7.64,1
43.14,4.28,25.173444532982515,0,5,50.17,19.45,46.99,18.21,52.4,6.71,0
38.63,9.61,12.321869725363024,1,2,67.63,27.21,61.04,17.59,58.1,12.45,0
38.04,6.59,8.914178001933934,2,7,71.63,25.45,,22.68,52.2,8.74,0
39.47,4.69,,2,5,72.37,22.79,46.3,17.26,63.2,5.43,0
46.69,1.44,12.567674750203281,1,10,,44.77,56.18,17.02,54.6,13.5,0
43.47,5.06,,2,6,66.62,57.81,60.81,20.94,,5.53,1
35.99,7.76,8.301616443766772,1,7,63.09,,48.88,25.85,50.5,15.72,0
43.88,5.82,16.09168738467286,2,6,70.7,41.85,50.18,22.64,64.0,9.59,1
42.53,4.0,13.257162885107306,0,6,65.65,26.01,55.81,17.66,57.4,9.11,0
44.53,10.0,15.243931564940352,2,6,45.0,28.7,53.94,20.81,53.6,6.84,0
39.79,1.3,16.20244275003713,1,3,38.82,36.33,58.35,19.49,62.8,8.29,0
48.7,8.69,,1,2,,21.9,56.32,20.37,,12.43,0
44.39,1.77,13.029751843554912,0,9,70.93,28.4,40.38,18.49,62.4,16.02,0
33.68,2.66,18.837122265542824,0,7,54.25,,33.09,17.25,56.9,16.75,1
32.72,8.82,15.02590667459128,2,4,79.32,21.25,36.99,19.22,54.7,7.68,0
31.86,2.96,47.45205715275014,2,3,63.02,,,,59.0,10.47,1
44.6,2.1,13.224756871930092,1,4,30.48,50.56,54.69,19.74,59.4,13.05,0
36.94,2.34,8.797986514133328,1,4,74.13,24.89,54.56,19.36,55.5,13.06,0
39.36,9.62,15.23776703305293,2,3,69.76,23.56,45.18,16.19,,10.51,0
41.34,9.43,48.651680751602136,1,6,70.96,24.24,49.42,22.99,55.2,9.2,0
50.5,7.35,20.116984583756103,2,5,,21.72,47.2,15.92,63.9,9.44,0
57.24,,,1,2,,,51.53,22.76,60.1,11.94,0
41.1,9.85,13.330417682486384,2,1,75.26,23.54,54.14,15.46,,10.05,0
55.93,6.54,8.813074151929888,1,3,,28.87,61.5,18.78,65.4,6.76,1
45.78,4.83,,0,5,70.28,49.09,48.64,19.27,53.6,13.23,0
50.41,8.66,23.63720679753115,0,10,,16.71,51.31,15.24,57.5,8.76,0
39.98,,,2,4,35.24,24.43,44.84,19.4,,19.15,0
33.22,5.14,8.86947308229309,1,7,59.21,21.18,59.82,20.19,60.3,8.85,0
45.36,6.57,18.70939002010636,1,7,44.81,26.33,53.11,16.02,65.9,7.59,0
51.04,2.59,18.860638394704658,0,4,,19.1,50.26,15.4,61.3,14.39,0
30.98,0.84,18.974740061351593,1,6,62.53,30.13,54.48,16.93,52.4,8.27,1
41.54,7.14,11.152832064524514,1,4,74.33,19.94,66.38,26.11,64.3,8.55,0
43.5,5.21,9.945537632357908,2,5,55.24,36.65,48.01,19.44,66.6,9.31,0
46.16,4.54,14.37797701732734,0,8,,,52.04,18.0,66.1,10.08,0
34.33,8.62,10.643171495992627,2,5,71.93,16.62,53.51,22.72,,9.38,0
38.04,8.4,13.477962212283845,0,9,69.8,49.63,41.52,,63.4,6.43,1
48.5,2.91,14.977836283526138,1,6,,29.27,62.79,23.53,50.1,9.7,0
54.67,4.47,,1,1,,29.88,44.15,23.29,55.4,7.2,0
42.69,6.91,28.56752287196918,1,2,66.1,47.9,57.13,18.09,63.1,5.16,1
48.86,5.57,16.748544398084466,1,4,,24.82,60.37,17.1,58.5,9.67,0
